fips,lq_fam,place_total,H,H_norm,n_cat,total,typology
40101,0.005790488594034306,902174858.9016846,3.152737951026999,0.6508291060516928,127,902174858.9016846,"Low-LQ, high-diversity"
26141,0.007816332786740413,17482190.541702375,1.0968975502141367,0.325750277253942,29,17482190.541702375,"Low-LQ, low-diversity"
54045,0.05631708299730389,50450876.332467064,1.3254469600444774,0.37280371348205454,35,50450876.332467064,"Low-LQ, low-diversity"
48039,0.14374451134029886,1047062571.075782,2.291013509214866,0.4802274075015948,118,1047062571.075782,"High-LQ (A), high-diversity — ""Diversified specialist"""
22033,0.5048034666662371,4385678730.36962,3.1826353307714084,0.6386208969439946,146,4385678730.36962,"High-LQ (A), high-diversity — ""Diversified specialist"""
26081,0.3152526188945482,4444560558.866316,3.3367996875759274,0.6752410235732957,140,4444560558.866316,"High-LQ (A), high-diversity — ""Diversified specialist"""
06079,1.2887585329474915,1122552266.2123048,3.2473461986791468,0.6580936980690175,139,1122552266.2123048,"High-LQ (A), high-diversity — ""Diversified specialist"""
51029,2.767987644925532,14416623.579430657,2.192593347622702,0.6580008342607453,28,14416623.579430657,"High-LQ (A), low-diversity — ""Dependent"""
21069,3.100258830127021,10644540.437986067,1.8019327563007546,0.64990986288262,16,10644540.437986067,"High-LQ (A), low-diversity — ""Dependent"""
22015,0.2707190418960767,3087577910.3932605,3.0203647737589767,0.610327605433322,141,3087577910.3932605,"High-LQ (A), high-diversity — ""Diversified specialist"""
12101,0.18564011360263757,1118842954.064489,3.257513797171775,0.6757932607953152,124,1118842954.064489,"High-LQ (A), high-diversity — ""Diversified specialist"""
55033,0.03962462819623868,22293481.206938457,2.029638493702304,0.5465461440481891,41,22293481.206938457,"Low-LQ, low-diversity"
31119,0.005425660213501958,786383292.0975896,2.095999958158684,0.4602671543503249,95,786383292.0975896,"Low-LQ, low-diversity"
55111,0.002594950720516105,348019261.67513347,1.9951215684139625,0.45150340224849295,83,348019261.67513347,"Low-LQ, low-diversity"
51063,1.0187251083791167,127879493.2275852,1.8298079045748492,0.47525655997243654,47,127879493.2275852,"High-LQ (A), low-diversity — ""Dependent"""
09013,2.2648960467533636,324569224.39936274,2.9230225770815315,0.6218561401412773,110,324569224.39936274,"High-LQ (A), high-diversity — ""Diversified specialist"""
26017,0.3336497793427636,94109354.85269469,2.8405229189990626,0.6539249904492481,77,94109354.85269469,"High-LQ (A), high-diversity — ""Diversified specialist"""
32023,3.12943583831863,180163656.0689373,2.6449897502428117,0.6089107345683278,77,180163656.0689373,"High-LQ (A), high-diversity — ""Diversified specialist"""
20099,0.0035987116749037476,446499191.0182527,1.0645520377597117,0.3229990078514746,27,446499191.0182527,"Low-LQ, low-diversity"
21095,0.02465488951207291,23981063.93638123,2.020647637667925,0.5441250637856057,41,23981063.93638123,"Low-LQ, low-diversity"
47155,0.005325103429394096,519464379.4539585,2.1720095198156284,0.47695833056484693,95,519464379.4539585,"Low-LQ, low-diversity"
36069,0.024906441647360156,2751560542.157603,2.2078361185509507,0.46116760867099926,120,2751560542.157603,"Low-LQ, low-diversity"
55073,0.19717700167158375,436708110.62090874,1.2191395783376846,0.2696144584303643,92,436708110.62090874,"High-LQ (A), low-diversity — ""Dependent"""
37189,0.41350418693144114,28324413.70463516,2.720424726708191,0.688498336337723,52,28324413.70463516,"High-LQ (A), high-diversity — ""Diversified specialist"""
18057,0.17834342144561283,2394361313.117027,1.9175965397866312,0.4012444002651514,119,2394361313.117027,"High-LQ (A), low-diversity — ""Dependent"""
48049,0.397955350241312,37411720.466539785,2.8196327201188303,0.7323440584112877,47,37411720.466539785,"High-LQ (A), high-diversity — ""Diversified specialist"""
55049,0.09022551064240675,8501085.323007649,1.9947126115646006,0.5524115086027809,37,8501085.323007649,"High-LQ (A), low-diversity — ""Dependent"""
42043,0.01371278789446149,12348449091.207674,1.629981112731001,0.33129825853067607,137,12348449091.207674,"Low-LQ, low-diversity"
51187,0.19484931940620773,211021380.69065994,2.9778222910427177,0.6466258945441756,100,211021380.69065994,"High-LQ (A), high-diversity — ""Diversified specialist"""
19139,0.01939471340930252,804305089.501557,1.3934801859130033,0.3269023774030632,71,804305089.501557,"Low-LQ, low-diversity"
12109,0.028801458861676888,1857817218.2097619,2.857194794689177,0.5842517005995685,133,1857817218.2097619,"Low-LQ, high-diversity"
42107,0.48067429296727726,183449706.85275114,3.1587710605293005,0.6787275401739048,105,183449706.85275114,"High-LQ (A), high-diversity — ""Diversified specialist"""
13113,0.22072238328988886,725071162.138418,2.6843645905196167,0.5767914611538877,105,725071162.138418,"High-LQ (A), high-diversity — ""Diversified specialist"""
09120,0.4790431465598441,1341918897.6388512,1.364095608416272,0.33453907589617526,59,1341918897.6388512,"High-LQ (A), low-diversity — ""Dependent"""
19127,0.0034751659774388067,146781629.1787196,0.7306492932559177,0.19425961681945406,43,146781629.1787196,"Low-LQ, low-diversity"
27049,0.06498310829480035,104062992.30703075,1.9753840705600305,0.4929423083260384,55,104062992.30703075,"Low-LQ, low-diversity"
51011,0.011308032071125143,14491583.674434312,2.7178953471469147,0.705919779787079,47,14491583.674434312,"Low-LQ, high-diversity"
38045,0.0014021770487025085,56457140.06157064,1.9653010721144877,0.5258092000697238,42,56457140.06157064,"Low-LQ, low-diversity"
08049,0.12407825041897885,52892803.200634934,2.4980485503071668,0.5984228076590555,65,52892803.200634934,"High-LQ (A), high-diversity — ""Diversified specialist"""
22011,0.023710335269878268,24811615.17192642,2.139242535722619,0.588093983699215,38,24811615.17192642,"Low-LQ, low-diversity"
66010,0.007906855421828684,23017101055.32168,2.3616314822159468,0.46946836818577464,153,23017101055.32168,"Low-LQ, high-diversity"
35043,0.17061046936874058,766227493.8849587,2.6866810904360565,0.5555261546218654,126,766227493.8849587,"High-LQ (A), high-diversity — ""Diversified specialist"""
23031,0.14505368484700884,6893249885.530001,2.4759669931333788,0.5047560238657193,135,6893249885.530001,"High-LQ (A), high-diversity — ""Diversified specialist"""
33009,4.255741524408903,1932620418.676046,3.2450776312484084,0.6566799767626511,140,1932620418.676046,"High-LQ (A), high-diversity — ""Diversified specialist"""
48071,0.0043813654700765375,485429602.19607216,1.8242803408366761,0.4323443558590533,68,485429602.19607216,"Low-LQ, low-diversity"
24017,0.3605655097136633,6779837400.368438,2.080875121421444,0.4187028759408273,144,6779837400.368438,"High-LQ (A), low-diversity — ""Dependent"""
12023,0.0011999553220982293,334234184.28499585,2.552592703001467,0.5730565071000232,86,334234184.28499585,"Low-LQ, high-diversity"
48241,3.2537310321310484e-4,99144102.93117109,2.151625663540793,0.5419313517468258,53,99144102.93117109,"Low-LQ, low-diversity"
51061,1.3675496984864703,1376973940.6830833,1.7293180808942414,0.37887514456650484,96,1376973940.6830833,"High-LQ (A), low-diversity — ""Dependent"""
16069,0.008655752526648845,236093590.36138895,1.9860097453574002,0.4519359936718705,81,236093590.36138895,"Low-LQ, low-diversity"
35031,0.008000240505302042,2906939569.1021085,3.0080486283814127,0.6104919333548462,138,2906939569.1021085,"Low-LQ, high-diversity"
12117,1.1972144824440567,2205686803.192273,3.4067813775178055,0.6884111278345877,141,2205686803.192273,"High-LQ (A), high-diversity — ""Diversified specialist"""
37039,0.1630419173410416,143821556.2467011,2.3416799272472724,0.579186305619486,57,143821556.2467011,"High-LQ (A), high-diversity — ""Diversified specialist"""
01045,0.028745725786072936,19052606932.934326,1.4683803571721246,0.3011940358155507,131,19052606932.934326,"Low-LQ, low-diversity"
53011,0.2635255430251866,3347927403.4424534,3.0964140716275907,0.6155356889426631,153,3347927403.4424534,"High-LQ (A), high-diversity — ""Diversified specialist"""
39089,0.03568421632022742,3742693205.083312,1.8636371858080896,0.4046836730330792,100,3742693205.083312,"Low-LQ, low-diversity"
39109,0.02866133613452719,1457741403.7123332,1.133183351823052,0.2593424592956862,79,1457741403.7123332,"Low-LQ, low-diversity"
41027,0.32586833799335224,569248921.1575204,2.865462947745954,0.6157042029051594,105,569248921.1575204,"High-LQ (A), high-diversity — ""Diversified specialist"""
19163,0.14957098027865567,1523371511.6869667,2.9357651403570983,0.6031318669110441,130,1523371511.6869667,"High-LQ (A), high-diversity — ""Diversified specialist"""
48249,1.7518125480310367,43151189.31172401,2.1997323474023855,0.6047230913061992,38,43151189.31172401,"High-LQ (A), low-diversity — ""Dependent"""
05115,0.012994400217682115,181270034.1961363,2.6389254756997667,0.5730353861251613,100,181270034.1961363,"Low-LQ, high-diversity"
56037,0.04660168718295312,84234318.82914077,2.5737149927628322,0.599869321238461,73,84234318.82914077,"Low-LQ, high-diversity"
21213,0.028355364967910933,6431626.07173949,0.25616902940287367,0.09459537688725626,15,6431626.07173949,"Low-LQ, low-diversity"
18073,0.006960370808672051,442171067.6732314,0.10029232311815735,0.032446116360903755,22,442171067.6732314,"Low-LQ, low-diversity"
01117,0.8646381387118325,3286818774.904718,2.4898793389656557,0.5131623678196632,128,3286818774.904718,"High-LQ (A), high-diversity — ""Diversified specialist"""
37149,7.341460373179542,1311232.9059982651,1.0156607852451627,0.4884295926995289,8,1311232.9059982651,"High-LQ (A), low-diversity — ""Dependent"""
36015,0.3217589069270661,114167999.48878366,2.6195889183090757,0.6086313430633823,74,114167999.48878366,"High-LQ (A), high-diversity — ""Diversified specialist"""
01001,0.12824141560017627,53729837.976672485,1.9688808822458352,0.48286028254345553,59,53729837.976672485,"High-LQ (A), low-diversity — ""Dependent"""
37167,2.295972435767308,81152255.81416394,2.423858491089627,0.5744410629032052,68,81152255.81416394,"High-LQ (A), high-diversity — ""Diversified specialist"""
49021,0.07761371050822206,289623340.40440315,2.7154762386527382,0.5858975240081924,103,289623340.40440315,"Low-LQ, high-diversity"
54039,0.108794379810713,1500741487.3580368,3.0105605799872546,0.6101077076877364,139,1500741487.3580368,"High-LQ (A), high-diversity — ""Diversified specialist"""
20079,0.013664347147820858,74335669.04965253,0.9851280308586032,0.2793611214683821,34,74335669.04965253,"Low-LQ, low-diversity"
17005,0.003178750706997151,98333580.73970442,2.135220124883642,0.4945514773252623,75,98333580.73970442,"Low-LQ, low-diversity"
16017,1.8648418243092348,272070827.5797761,2.622074388198655,0.5669383354356793,102,272070827.5797761,"High-LQ (A), high-diversity — ""Diversified specialist"""
40013,0.022196422253623584,425457336.2009503,1.4376048256190446,0.34833002550832565,62,425457336.2009503,"Low-LQ, low-diversity"
55079,0.20391944866083425,7493078711.211818,3.8494136379760575,0.7603637290487487,158,7493078711.211818,"High-LQ (A), high-diversity — ""Diversified specialist"""
18093,0.054550853264659395,424437808.06172055,2.233055631722286,0.48923866849083736,96,424437808.06172055,"Low-LQ, low-diversity"
51600,1.0259343656440518,6305655796.2302265,2.5110730271795285,0.5254254322573807,119,6305655796.2302265,"High-LQ (A), high-diversity — ""Diversified specialist"""
42125,2.3803863452168854,977633972.1913998,2.9284498252029203,0.6055167753959263,126,977633972.1913998,"High-LQ (A), high-diversity — ""Diversified specialist"""
19187,0.011575463286038375,104211490.30973183,1.5575125018916565,0.388665586288479,55,104211490.30973183,"Low-LQ, low-diversity"
27103,0.008117497840132529,147948869.73909044,1.44265015771857,0.3965954603882384,38,147948869.73909044,"Low-LQ, low-diversity"
18085,0.07985123184678686,807828324.7823722,0.8570351835246408,0.20848004872973375,61,807828324.7823722,"Low-LQ, low-diversity"
26037,0.057643140767633216,719505884.3583609,1.128279817423941,0.2790664136268164,57,719505884.3583609,"Low-LQ, low-diversity"
72023,0.0020099338364378528,774668082.9695015,0.8862599667412225,0.22893669541933007,48,774668082.9695015,"Low-LQ, low-diversity"
35009,8.589785861272202e-4,2690755523.3158755,2.64904517163895,0.5514224744171656,122,2690755523.3158755,"Low-LQ, high-diversity"
42011,0.12055993547545127,1809754095.9533443,2.835036161400323,0.586201593692327,126,1809754095.9533443,"High-LQ (A), high-diversity — ""Diversified specialist"""
26131,0.025850223634687003,8371587.854573484,2.199244914476679,0.6404348017384093,31,8371587.854573484,"Low-LQ, low-diversity"
45043,0.056163414920112696,686242697.6269549,2.025513587931763,0.4547273603105433,86,686242697.6269549,"Low-LQ, low-diversity"
27171,0.06617930520222207,30158371.449157342,2.607190767873704,0.603867503352138,75,30158371.449157342,"Low-LQ, high-diversity"
13063,0.27538503291802235,1223284115.9557536,3.360877392021212,0.6984099410632642,123,1223284115.9557536,"High-LQ (A), high-diversity — ""Diversified specialist"""
35005,1.3396897489869542e-5,973303781.9145514,1.732123849815675,0.3909265330644802,84,973303781.9145514,"Low-LQ, low-diversity"
36079,0.9281341727434557,97861882.89318116,2.252814274683741,0.5339045291753334,68,97861882.89318116,"High-LQ (A), high-diversity — ""Diversified specialist"""
56003,0.19560430307085547,48690909.72551367,2.4442149100293102,0.5969734283190801,60,48690909.72551367,"High-LQ (A), high-diversity — ""Diversified specialist"""
30077,0.01764532110019967,25929746.041248605,2.391587316420793,0.6177894947025516,48,25929746.041248605,"Low-LQ, high-diversity"
78030,0.014637208983159742,685960305.3312982,2.398882573786079,0.5399664378970837,85,685960305.3312982,"Low-LQ, high-diversity"
26059,0.36294376123609107,5013750.276554551,2.1624576906251476,0.6718052538462527,25,5013750.276554551,"High-LQ (A), low-diversity — ""Dependent"""
72031,9.938848987112788e-4,324143627.110715,2.6461779562401024,0.5733713662695928,101,324143627.110715,"Low-LQ, high-diversity"
06055,0.30542341966829384,291015762.0269575,2.0394935218040056,0.46542243848223175,80,291015762.0269575,"High-LQ (A), low-diversity — ""Dependent"""
39025,0.10845173439448946,2275455470.4399424,1.438824750236993,0.3032340002581473,115,2275455470.4399424,"High-LQ (A), low-diversity — ""Dependent"""
37063,1.7483541213194203,27428052916.830833,2.67548809196846,0.5265253264245269,161,27428052916.830833,"High-LQ (A), high-diversity — ""Diversified specialist"""
49037,0.014768163926611311,91931183.99449414,2.9600409063071367,0.6611164245529522,88,91931183.99449414,"Low-LQ, high-diversity"
31102,0.1764226347693688,14680427.645635644,2.4430533713171645,0.6244987230206198,50,14680427.645635644,"High-LQ (A), high-diversity — ""Diversified specialist"""
18089,0.14338696137699966,891252642.1341221,2.8643911645405478,0.5983072803956482,120,891252642.1341221,"High-LQ (A), high-diversity — ""Diversified specialist"""
29013,6.458403364234144,5067399.646418955,1.7224943181406722,0.636064396974471,15,5067399.646418955,"High-LQ (A), low-diversity — ""Dependent"""
72033,0.004393956961388185,382979890.53471905,1.0001131798923197,0.22758556185112302,81,382979890.53471905,"Low-LQ, low-diversity"
51095,0.09971892010538418,634411602.64524,2.5757968683823576,0.5593271832210672,100,634411602.64524,"High-LQ (A), high-diversity — ""Diversified specialist"""
39169,0.05071700089458218,839128358.3795155,1.961693271776051,0.4297860700993531,96,839128358.3795155,"Low-LQ, low-diversity"
26093,0.07823357684928893,748395591.7936945,2.557973530389541,0.5496337179372318,105,748395591.7936945,"Low-LQ, high-diversity"
12005,0.5402666886146205,17326154513.14999,2.8444119172436566,0.5639841677635837,155,17326154513.14999,"High-LQ (A), high-diversity — ""Diversified specialist"""
01051,0.6665967556440974,34349059.80580116,2.8385917711752526,0.6932957712857171,60,34349059.80580116,"High-LQ (A), high-diversity — ""Diversified specialist"""
37077,0.8946511608010519,1312795385.1737182,2.406848529528293,0.5045079939229622,118,1312795385.1737182,"High-LQ (A), high-diversity — ""Diversified specialist"""
51036,1.3877035445748127,82986804.00382333,2.560820581024976,0.6134602315153664,65,82986804.00382333,"High-LQ (A), high-diversity — ""Diversified specialist"""
05133,0.2500312443512149,15850796.119197031,2.742763138155641,0.7385781368691109,41,15850796.119197031,"High-LQ (A), high-diversity — ""Diversified specialist"""
05047,0.004985510030196999,212671843.03455198,1.4228633365014387,0.32955813637110837,75,212671843.03455198,"Low-LQ, low-diversity"
31009,2.255409483239523,102893.07713363631,1.998983687216763,0.909776682745925,9,102893.07713363631,"High-LQ (A), low-diversity — ""Dependent"""
53075,2.1820569590692243,251516762.883954,2.3506932857454457,0.5223983808126079,90,251516762.883954,"High-LQ (A), high-diversity — ""Diversified specialist"""
36053,6.043437729859862,204740849.7105376,1.6060056751374676,0.3793021440045774,69,204740849.7105376,"High-LQ (A), low-diversity — ""Dependent"""
40021,0.09296479142126239,235671668.70312375,1.4887614451372637,0.36665000377309054,58,235671668.70312375,"High-LQ (A), low-diversity — ""Dependent"""
39081,0.41241693841915633,50551231.67878971,2.679308808393902,0.6814414113622412,51,50551231.67878971,"High-LQ (A), high-diversity — ""Diversified specialist"""
29065,0.1077624223345043,433631013.318078,0.2336918673620132,0.061754798244622267,44,433631013.318078,"High-LQ (A), low-diversity — ""Dependent"""
39055,0.13367123474813059,189079947.30475038,3.1303858389033086,0.7027709405452589,86,189079947.30475038,"High-LQ (A), high-diversity — ""Diversified specialist"""
30093,2.5743881932263775,234994925.9510734,3.424741553544141,0.7420697988377011,101,234994925.9510734,"High-LQ (A), high-diversity — ""Diversified specialist"""
26061,6.757349415085935,501700329.77821183,2.6655990719932245,0.5727592999160386,105,501700329.77821183,"High-LQ (A), high-diversity — ""Diversified specialist"""
33007,0.3432754914941915,180505673.58138773,2.192399001938885,0.48722038542976265,90,180505673.58138773,"High-LQ (A), low-diversity — ""Dependent"""
47051,4.862009722305926,549817426.0932305,1.839246880289134,0.43899724286100456,66,549817426.0932305,"High-LQ (A), low-diversity — ""Dependent"""
12097,1.2146267916028368,254275909.6236453,3.1817101797564526,0.6954997145628092,97,254275909.6236453,"High-LQ (A), high-diversity — ""Diversified specialist"""
42093,0.4428769880141455,61153401.25425675,1.5025144899615936,0.426080793348587,34,61153401.25425675,"High-LQ (A), low-diversity — ""Dependent"""
16053,0.4441421003405518,218018479.37512332,0.8981534212460572,0.2273090412070333,52,218018479.37512332,"High-LQ (A), low-diversity — ""Dependent"""
48085,0.9472739734042855,30091741907.833126,2.7634512526271298,0.5568280811729555,143,30091741907.833126,"High-LQ (A), high-diversity — ""Diversified specialist"""
48069,0.1919353422457701,3541360.408568792,0.8493174235985608,0.4740130794254838,6,3541360.408568792,"High-LQ (A), low-diversity — ""Dependent"""
01101,0.5055653567564065,10638559559.990126,3.093547899920313,0.614965923098801,153,10638559559.990126,"High-LQ (A), high-diversity — ""Diversified specialist"""
20151,0.04761981124740989,1932846.2104933357,1.452825176166785,0.5026430154521934,18,1932846.2104933357,"Low-LQ, low-diversity"
48347,0.07784980053328489,10948601.094266158,2.7950179802106336,0.7144686972270852,50,10948601.094266158,"Low-LQ, high-diversity"
37135,3.7888801937520946,1175129516.7531238,3.0510797145402653,0.6503631346755961,109,1175129516.7531238,"High-LQ (A), high-diversity — ""Diversified specialist"""
30029,0.05416876378678659,927774764.7999231,2.9259895515791476,0.5964986027776862,135,927774764.7999231,"Low-LQ, high-diversity"
48325,0.011175246178012343,169946082.32790384,0.8520925011014162,0.24586192514353736,32,169946082.32790384,"Low-LQ, low-diversity"
13115,0.04332977068803044,54049408.01930484,1.8925449434800057,0.48133999832761626,51,54049408.01930484,"Low-LQ, low-diversity"
05031,1.6497750290273185,176152494.94900694,2.4316665368492165,0.5549182466414163,80,176152494.94900694,"High-LQ (A), high-diversity — ""Diversified specialist"""
47131,0.013987656450818451,8662849.898194047,2.5715961300411627,0.67555138837547,45,8662849.898194047,"Low-LQ, high-diversity"
17193,0.5255956824022233,8525981.481782226,1.9480719646370714,0.5785271217601622,29,8525981.481782226,"High-LQ (A), low-diversity — ""Dependent"""
08011,0.008145430023337213,47475541.42415217,2.291399865720527,0.6254568878733804,39,47475541.42415217,"Low-LQ, high-diversity"
37007,0.015235933631412115,14870814.362893175,1.4002003878223679,0.4248391060446766,27,14870814.362893175,"Low-LQ, low-diversity"
02060,0.002115388722026351,229635022.73021317,2.7161058804355807,0.6252825844295079,77,229635022.73021317,"Low-LQ, high-diversity"
54049,0.6473715982504865,1915628366.951638,1.8489843615437644,0.4243993425075184,78,1915628366.951638,"High-LQ (A), low-diversity — ""Dependent"""
47147,0.22956973088801835,56601817.043279566,2.5875478675536385,0.607023736755393,71,56601817.043279566,"High-LQ (A), high-diversity — ""Diversified specialist"""
18165,1.7949391786027522,442905808.35447484,0.6755442726981676,0.28172384355627006,11,442905808.35447484,"High-LQ (A), low-diversity — ""Dependent"""
06031,0.005648002840810779,3577393991.9283705,1.9472300600107952,0.4228356350294131,100,3577393991.9283705,"Low-LQ, low-diversity"
51107,0.7346488008724997,65543269799.70493,2.9530606004569804,0.5797419355172279,163,65543269799.70493,"High-LQ (A), high-diversity — ""Diversified specialist"""
13007,2.1590642439807897,9305025.598199213,0.533554144574553,0.3848779592117303,4,9305025.598199213,"High-LQ (A), low-diversity — ""Dependent"""
51610,0.222628376390671,5220213521.657873,1.0636783379204255,0.23304057738381265,96,5220213521.657873,"High-LQ (A), low-diversity — ""Dependent"""
27163,0.5825152149049433,285478148.4516069,3.3015296132992784,0.6970843070181002,114,285478148.4516069,"High-LQ (A), high-diversity — ""Diversified specialist"""
55133,0.19620080130650494,4354512320.536169,2.2857154113696754,0.46884572250889517,131,4354512320.536169,"High-LQ (A), high-diversity — ""Diversified specialist"""
25003,0.04767461782262892,8373323953.172766,2.2566982065212713,0.48793761555513926,102,8373323953.172766,"Low-LQ, high-diversity"
32005,1.0533025643312968,271573502.45340705,2.365745565745732,0.5183096176071831,96,271573502.45340705,"High-LQ (A), high-diversity — ""Diversified specialist"""
54023,1.046605862473886,13570738.655517578,2.5072787547264093,0.694360496522715,37,13570738.655517578,"High-LQ (A), high-diversity — ""Diversified specialist"""
29043,0.05719316901543099,32659359.497967247,2.0748528871898317,0.5331317296939729,49,32659359.497967247,"Low-LQ, low-diversity"
47021,0.026895197295588143,53178717.997355044,2.3116830757337428,0.5742810202284612,56,53178717.997355044,"Low-LQ, high-diversity"
13117,0.007702372381870047,1470521503.664295,2.7004838267908697,0.5660579223665061,118,1470521503.664295,"Low-LQ, high-diversity"
28037,0.004895796768169975,28458067.85778958,2.0894858717645843,0.5457512614476417,46,28458067.85778958,"Low-LQ, low-diversity"
20089,0.05406836976716664,1519405.4233239864,1.2554488468097815,0.5713793936948451,9,1519405.4233239864,"Low-LQ, low-diversity"
20005,0.2263367805745989,158112412.22780585,2.1611901763358814,0.5613265775514633,47,158112412.22780585,"High-LQ (A), low-diversity — ""Dependent"""
39097,5.797111505539466,30499216.57499732,2.036443620758181,0.5381452352454091,44,30499216.57499732,"High-LQ (A), low-diversity — ""Dependent"""
37025,0.11980445611195006,179349823.81126854,2.408182676686094,0.5288203291415055,95,179349823.81126854,"High-LQ (A), high-diversity — ""Diversified specialist"""
21225,5.071650306485207e-5,687517653.5677115,0.5252392587392818,0.18172031238002112,18,687517653.5677115,"Low-LQ, low-diversity"
18095,0.7135503257974602,303615946.03131986,1.5000130434109997,0.36204785566252573,63,303615946.03131986,"High-LQ (A), low-diversity — ""Dependent"""
19017,0.005337433647860981,114428638.49134102,1.9584921147846177,0.5175459752942502,44,114428638.49134102,"Low-LQ, low-diversity"
01077,0.01496317095495692,102504972.29189746,3.0741293709896658,0.6976004593208709,82,102504972.29189746,"Low-LQ, high-diversity"
46019,0.11875129011304722,17228366.236691795,2.7745506642140567,0.7376769591804694,43,17228366.236691795,"High-LQ (A), high-diversity — ""Diversified specialist"""
08097,1.0131955846093081,22994379.720608152,2.3180147905142006,0.6372398312315325,38,22994379.720608152,"High-LQ (A), high-diversity — ""Diversified specialist"""
26049,0.214305230698046,524480188.9249472,2.8089873893348614,0.6048128700480768,104,524480188.9249472,"High-LQ (A), high-diversity — ""Diversified specialist"""
28059,0.03677331011156423,71719189695.05453,0.37038599025492386,0.07573814886087794,133,71719189695.05453,"Low-LQ, low-diversity"
45089,0.04636858218401478,94755478.0792988,1.8812486410467066,0.43847253816322496,73,94755478.0792988,"Low-LQ, low-diversity"
48423,9.150679407474903e-4,1276758697.48647,1.643630440500915,0.36177059144722595,94,1276758697.48647,"Low-LQ, low-diversity"
55141,4.185591664721007,123133549.1607657,1.9732477575863558,0.4709809946372689,66,123133549.1607657,"High-LQ (A), low-diversity — ""Dependent"""
48187,0.009777219590265333,864941600.653067,2.6940394841430697,0.5850032409964091,100,864941600.653067,"Low-LQ, high-diversity"
40131,0.2605230091258855,1257816622.166587,2.5599355853036565,0.539509421009716,115,1257816622.166587,"High-LQ (A), high-diversity — ""Diversified specialist"""
30041,5.515438965216443e-4,151293305.270123,1.4304233454269002,0.34525146776308885,63,151293305.270123,"Low-LQ, low-diversity"
36109,7.376999503908167,526929646.7873813,2.537422772621908,0.5486351758292913,102,526929646.7873813,"High-LQ (A), high-diversity — ""Diversified specialist"""
21211,0.038580411990811574,394347004.8628582,1.0567324902796598,0.24790331921737635,71,394347004.8628582,"Low-LQ, low-diversity"
26041,0.9542938466936346,148653317.8750143,2.2494318182542847,0.5024039761718118,88,148653317.8750143,"High-LQ (A), high-diversity — ""Diversified specialist"""
40069,2.2426211794704964,27382117.19400769,1.999558216423301,0.5165214130677125,48,27382117.19400769,"High-LQ (A), low-diversity — ""Dependent"""
72025,5.453112742334175e-4,426474254.84050035,1.7737392336667728,0.42336167127911406,66,426474254.84050035,"Low-LQ, low-diversity"
05113,0.06542500328405958,47893209.328048475,2.847966690870116,0.6847912369225446,64,47893209.328048475,"Low-LQ, high-diversity"
01083,0.8529363294093648,903664279.5992402,1.8696245582779876,0.4186437581347369,87,903664279.5992402,"High-LQ (A), low-diversity — ""Dependent"""
44003,0.6522742169094045,447500888.8137201,3.443910164682298,0.7144624474338195,124,447500888.8137201,"High-LQ (A), high-diversity — ""Diversified specialist"""
06087,0.506932456506879,867681258.8579519,1.890597155400606,0.3942201264682961,121,867681258.8579519,"High-LQ (A), low-diversity — ""Dependent"""
38061,0.7468652323509677,130076050.8174911,2.404603495606781,0.6178608752244165,49,130076050.8174911,"High-LQ (A), high-diversity — ""Diversified specialist"""
55091,0.5088711361728177,1114487.8858255234,1.8088636197820076,0.7052239119341492,13,1114487.8858255234,"High-LQ (A), low-diversity — ""Dependent"""
42103,0.10927252723858864,164363335.157183,2.5896548769286105,0.5769357692664128,89,164363335.157183,"High-LQ (A), high-diversity — ""Diversified specialist"""
39107,0.014156576454064087,91630409.59919831,1.3836231956028264,0.3634740929412708,45,91630409.59919831,"Low-LQ, low-diversity"
55011,0.001060395948982198,211803596.83683208,2.1637826660753694,0.4952073440706432,79,211803596.83683208,"Low-LQ, low-diversity"
41059,0.0020425867384728713,2705218336.9121275,1.7565170057979203,0.3681897136503038,118,2705218336.9121275,"Low-LQ, low-diversity"
39067,1.0585464801397293,12488501.702377655,1.7483599568048338,0.5576026732636589,23,12488501.702377655,"High-LQ (A), low-diversity — ""Dependent"""
28097,2.4428406610856324,4797747.8064410575,1.3309432810106456,0.4914765909690061,15,4797747.8064410575,"High-LQ (A), low-diversity — ""Dependent"""
36037,0.024308165397522723,775309081.6990309,1.633014695410793,0.3666114442365776,86,775309081.6990309,"Low-LQ, low-diversity"
17125,0.0682747015973161,28124808.1131952,1.1788557299496827,0.30134171714071106,50,28124808.1131952,"Low-LQ, low-diversity"
48287,0.20026656988294322,1604161.0553853835,1.17574042222858,0.4903218399761378,11,1604161.0553853835,"High-LQ (A), low-diversity — ""Dependent"""
28125,0.06274108869209609,14882756.199745137,1.7395249869082239,0.497503567868346,33,14882756.199745137,"Low-LQ, low-diversity"
55115,1.52681401641354,14687527.072010789,1.8374116666648384,0.5254991257316785,33,14687527.072010789,"High-LQ (A), low-diversity — ""Dependent"""
26087,1.8216038252257114,51685880.74759241,2.147628606311991,0.5641762599346104,45,51685880.74759241,"High-LQ (A), low-diversity — ""Dependent"""
49039,0.0037841677216257355,122849326.2930671,1.4224812085189458,0.3694614741230038,47,122849326.2930671,"Low-LQ, low-diversity"
27149,0.005773538148024861,38273972.93873419,2.240223878739216,0.5494060838331357,59,38273972.93873419,"Low-LQ, high-diversity"
